Путь,Формат,УЗ,Категории,Количество,Пример (Маскированный)
./dataset/share/Выгрузки/Логистика/products.csv,.csv,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Логистика/sales.csv,.csv,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Логистика/sample.md,.md,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Логистика/stores.csv,.csv,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/0.gif,.gif,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/0_a6315_aaf0ed1a_XL.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/10063_900.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/10177_900.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/101f2a672991992f5274e7a903ef2aa8.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/10261_800.png,.png,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/10286_900.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/10309_900.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/1046ac88c1624f0bf3ffba06eb11fb58816bb742.png,.png,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/1061_1000.png,.png,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/1065550_1000.png,.png,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/1070167_800.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/10712_900.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/10725_900.png,.png,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/1076381_1000.png,.png,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/10840_900.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/11003_800.png,.png,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/11169_900.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/11170946_1000.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/11172_original.png,.png,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/11236_900.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/113421_800.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/11389_800.png,.png,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/11418_900.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/114966_original.png,.png,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/1156655_800.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/11643_900.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/116520_800.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/11773_original.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/118330_800.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/118622_800.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/11875_2000.png,.png,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/118848_800.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/11898_900.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/11953_800.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/12033761.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/120431_original.png,.png,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/12049_900.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/120900_800.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/12105_900.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/121061_800.png,.png,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/121337_original.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/12156_800.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/121681_original.png,.png,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
./dataset/share/Выгрузки/Сайты/121698_800.jpg,.jpg,Ошибка чтения,,0,CRITICAL WORKER ERROR: A process in the process pool was terminated abruptly while the future was running or pending.
